,edit_history_tweet_ids,id,text,withheld
1714,['1603177163556995072'],1603177163556995072,"@Kangaroo121898 Mejor te invito a mi Airbnb, estoy por el centro de Morelia 🍺🍺🔥",
1715,['1603176989304594432'],1603176989304594432,@pareja_morelia_ Manden mensaje,
1716,['1603176630356262913'],1603176630356262913,"Amo las flores. Amo las flores. Amo las flores. ❤️❤️❤️

#demiparami en Morelia Centro, Morelia https://t.co/MggUYi3xjf",
1717,['1603176197130637312'],1603176197130637312,"RT @sashitamaldona1: MORELIA 📍
https://t.co/BEKp0XwXyu ✨📲📝 https://t.co/VU5vHCKrn3",
1718,['1603176059595128833'],1603176059595128833,Morelia https://t.co/dwNqa49lt1,
1719,['1603175723027529728'],1603175723027529728,"RT @ARBedolla: Ven a patinar y sácale escarcha a la espectacular pista de hielo de Morelia, un espacio familiar y totalmente gratuito para…",
1720,['1603175445888991232'],1603175445888991232,"Orden y Seguridad en Morelia, se Refleja en Turismo e Inversiones: Alfonso Martínez https://t.co/jWv3WhrFvs",
1721,['1603175289781116928'],1603175289781116928,"@AndresJRendonC @fredysend @SITIRIORionegro La de caucanas, la Morelia y muchas otras q se pudrieron, a esas llama Ud terminales modernas la prepotencia suya la está pagando el pueblo Rionegrero, infortunadamente el pueblo no tiene memoria y si Ud dice q en el 23 nos vemos nada raro q este otra vez en el balcón municipal.",
1722,['1603175219597746176'],1603175219597746176,"""Policía Morelia está al servicio de la población moreliana"": González Cussi @agCussi
https://t.co/k2lG90Ig1Q",
1723,['1603175091486998533'],1603175091486998533,"Jefferson Montero 🇪🇨 ficha por @Aucas45 🇪🇨, procede de @9deOctubrefc 🇪🇨

🐸▶️Betis, Morelia 🇲🇽, Swansea🏴󠁧󠁢󠁷󠁬󠁳󠁿, Getafe, Emelec 🇪🇨, WBA 🇬🇧, Birmingham 🇬🇧 y Querétaro 🇲🇽 https://t.co/IIn5a3fnv3",
1724,['1603174938596122624'],1603174938596122624,"RT @PostData_News: El secretario del ayuntamiento de Morelia, Yankel Benítez resaltó que toda celebración año con año, debe ajustarse para…",
1725,['1603174928848547842'],1603174928848547842,"RT @PostData_News: Al ser localizado en un cuarto del hotel “La Playa”, ubicado en la colonia Manantiales en Morelia, el cadáver no present…",
1726,['1603174891556986880'],1603174891556986880,"RT @PostData_News: Solicitamos de su apoyo para localizar a Andrés Torres Bello de 24 años de edad y a Yahir Moreno Mejía de 19 años, quien…",
1727,['1603174660547686402'],1603174660547686402,"RT @VeronicaGV_MN: #Entérate 🔴👩En #Morelia son más las mujeres las que intentan suicidarse  
Más información👇 
📱https://t.co/kgjdVduhEV
@Me…",
1728,['1603174568625143808'],1603174568625143808,RT @sashitamaldona1: Morelia 📍📍 https://t.co/iEl9fdbwQ7,
1729,['1603174562526425089'],1603174562526425089,"RT @SCultura_Mich: Con la presentación de la Pastorela ""El pato, la estrella y el santo"" de #AnimarteTeatro,  el próximo miércoles continua…",
1730,['1603174485565313024'],1603174485565313024,"@cesar_morelia Que delicia, saludos",
1731,['1603174387342970880'],1603174387342970880,RT @angelcaido_yo: #Morelia... https://t.co/SI4mAX0tY1,
1732,['1603174334851612673'],1603174334851612673,RT @exeni: #Morelia Circula en #Redes Automovilista se lidia a golpes con elementos de tránsito en el centro de Morelia https://t.co/bGC6Hd…,
1733,['1603174071008604163'],1603174071008604163,"RT @FvckinJD: Regresó el seminarista empezó con unos talloncitos de verga  😈🔥

#morelia #grindr #BBBH #apelo #mecos #RawIsLaw #cumdumps #ba…",
1734,['1603173741948723201'],1603173741948723201,"Sigue la búsqueda de Morelia Noriega Cisneros, desaparecida desde el 25 de mayo de 2022 en el Infonavit Cucapah, en Mexicali, Baja California
#HastaEncontrarla @Busqueda_MX @FGR_BC @FGRMexico @SSPCMexico https://t.co/DAjq9DFWiC",
1735,['1603173601158447104'],1603173601158447104,"obvio q no pienso volver a pisar morelia x las personas,,, morelia esta bonita 😭😭😭",
1736,['1603173353572868096'],1603173353572868096,"Saldremos a Morelia este próximo viernes, esperamos alguna pareja o single nos contacte para conocer y ver qué pasa, fys",
1737,['1603173166188068864'],1603173166188068864,"23:37Z (-7PAC)... Análisis HEste...
#Mexicali #Hermosillo #Chihuahua #Saltillo #Monterrey #CiudadVictoria #Zacatecas #SanLuisPotosi #Durango #Culiacán #LaPazBC #Tepic #Guadalajara #Toluca #CDMX #Veracruz #Oaxaca #Morelia #Chilpancingo #TuxtlaGutierrez #Campeche #Mérida #Tabasco https://t.co/UsF5jZF2W0",
1738,['1603172984004349952'],1603172984004349952,"@Silvano_A Buen día inge, espero que le haya ido de perlas allá en Morelia",
1739,['1603172695591440384'],1603172695591440384,"@fifiestahh @Lamasdraga Felicidades preciosa... Muero por verte acá en morelia
♥️♥️♥️♥️♥️♥️",
1740,['1603172692030545923'],1603172692030545923,"#Morelia | Del 16 al 18 de diciembre, más de 50 expositores de mezcal se reunirán para dar a conocer las variedades del producto que se tiene en la localidad. #CBTelevision 

https://t.co/ChxJZjlgxv",
1741,['1603172670128140288'],1603172670128140288,RT @mimorelia: Procederá legalmente SSP contra agresor de tránsito en centro de Morelia https://t.co/XZHyHpyDCn,
1742,['1603172656475385857'],1603172656475385857,@edwinsalgadocs Morelia Michoacan 🙌🏼,
1743,['1603172637672235008'],1603172637672235008,"23:37Z (-7PAC)... Análisis HEste...
#Mexicali #Hermosillo #Chihuahua #Saltillo #Monterrey #CiudadVictoria #Zacatecas #SanLuisPotosi #Durango #Culiacán #LaPazBC #Tepic #Guadalajara #Toluca #CDMX #Veracruz #Oaxaca #Morelia #Chilpancingo #TuxtlaGutierrez #Campeche #Mérida #Tabasco https://t.co/73XxhEpo84",
1744,['1603172611701325825'],1603172611701325825,"Con la presentación de la Pastorela ""El pato, la estrella y el santo"" de #AnimarteTeatro,  el próximo miércoles continuará #𝐌𝐢𝐜𝐡𝐨𝐚𝐜á𝐧𝐍𝐚𝐯𝐢𝐝𝐞ñ𝐨, en el municipio de #Morelia. Nos espera un día villancicos, caravanas, pedida de posada, aguinaldos  y mucha diversión. https://t.co/DMjpV3EJ6c",
1745,['1603172518587559936'],1603172518587559936,"🇲🇽🇲🇾 SENADORA DE ILLINOIS EN MORELIA
Karina Villa nació en Chicago y es hija de migrantes mexicanos. Su mamá es michoacana originaria de Zinapécuaro. Conoce su historia y el compromiso que realizó con empresarios del agro y migrantes de Morelia.
https://t.co/8RTPTxZyCN https://t.co/zBwMOl7WDQ",
1746,['1603172231856545794'],1603172231856545794,"#Educación 💻 Durante el semestre se hizo una selección interna en cada grupo, únicamente se presentaron los tres mejores proyectos.
https://t.co/ZKjzvyc2eD",
1747,['1603172231755931648'],1603172231755931648,"Los @LeonesNegrosCF empataron a 1 tanto en su primer duelo de pretemporada ante los @Dorados.
⚽️ Su próximo partido será frente @C_A_Morelia.

Por @JesusanchezN.👇 
https://t.co/LnaHeRCtPB",
1748,['1603172217038073856'],1603172217038073856,RT @abigailxxx69: Alguien de Morelia Michoacán?????? Voy ir hacer un negocio y pasamos a loquear mañana jueves https://t.co/8XD7dTfWrz,
1749,['1603172111182356481'],1603172111182356481,"RT @YCreatini: Hola mis amores , Disponible en Morelia 🥰❤️ https://t.co/duk8gvPBdf",
1750,['1603171404807020545'],1603171404807020545,RT @MOROCHAXXX12: Llegando a morelia y ya me dieron mi lechita que rico https://t.co/LyDK9UEnEm,
1751,['1603171401988448256'],1603171401988448256,RT @_Larissalee: Muuuy disponible #Morelia papacitossss 😋😋 https://t.co/6RON0Pfh0d,
1752,['1603171319738208256'],1603171319738208256,@EPN pinche puto de mierda ojalá te vayas a vivir a Morelia pronto,
1753,['1603171225378979841'],1603171225378979841,"#Entérate 📲 Checa aquí todas las nuevas herramientas con las que contará esta red social. 👇🏼
https://t.co/DS6T8OkGsq",
1754,['1603171143355174913'],1603171143355174913,@dani_morelia @El_Universal_Mx @m_ebrard Todavía no dicen nada los chairos  y este ya de culo pronto jajaja,
1755,['1603170730442727425'],1603170730442727425,"Orden y seguridad en Morelia, se refleja en turismo e inversiones: Alfonso Martínez https://t.co/7Nog5emJBR",
1756,['1603169773973475329'],1603169773973475329,"RT @VIARDENLAB: 📌Te invitamos a la expo Dental Comercial en Morelia el 17 y 18 de Febrero de 2023.
#Viardenlab #Dental #Odontologia
🔵evento…",
1757,['1603169769598857218'],1603169769598857218,"@ChrisLandauUSA La fuente de Las Tarascas, en Morelia",
1758,['1603169690842529794'],1603169690842529794,"#Morelia 

Orden y seguridad en Morelia, se refleja en turismo e inversiones, señaló el alcalde, @AlfonsoMtz_Mx al reunirse con la senadora de Illinois, Karina Villa y clubes migrantes

#247NoticiasMichoacán 

https://t.co/3jOGao8mWw",
1759,['1603169630448541696'],1603169630448541696,"Joder, amo el clima de Morelia",
1760,['1603169291431743488'],1603169291431743488,"RT @canario_mundo: 🗓 | Hace 22 años Morelia festejaba su pase a la gran final del fútbol mexicano, tras derrotar al @ClubSantos, en semifin…",
1761,['1603168603108360193'],1603168603108360193,"En lo que va del año se han registrado 234 intentos de suicidio en Morelia.

Leer más: https://t.co/UDAu5wNpr2 https://t.co/7aAmbDlmYl",
1762,['1603168334668873733'],1603168334668873733,"RT @sayrayhamel: Estar en Morelia es querer ir por un gaspacho, don pipis, olu, mojito, jarrito de TA, tacos, pizzuave de boneless y gourma…",
1763,['1603168035216375808'],1603168035216375808,"RT @rockjinegr0: 9.- LUCAS EMANUEL AYALA MIÑO 
El capitán sin gafete, incansable guerrero de la media cancha de gran corazón, recuperación…",
1764,['1603167702146850819'],1603167702146850819,"¡Haz tu Pago Anticipado 2023! 👈
📍 Ubica nuestros módulos en https://t.co/Q7XrcGeAmW. 
#MoreliaBrilla #Morelia #OoapasMorelia #PagoAnticipado https://t.co/VTOIA84jFh",
1765,['1603167623935574017'],1603167623935574017,RT @michangoonga: #Morelia Se arman los guamazos en Av. Madero contra el tránsito luego de que un conductor se pasara un alto🚦🚧 https://t.c…,
1766,['1603167585742340096'],1603167585742340096,RT @copiasdonmario: ¿Tienes que hacer trámites y necesitas #fotocopiar e #imprimir documentos? En Copias Don Mario puedes sacarlas. Encuént…,
1767,['1603167229264248832'],1603167229264248832,"¿Tienes que hacer trámites y necesitas #fotocopiar e #imprimir documentos? En Copias Don Mario puedes sacarlas. Encuéntranos en Cayetano Andrade 331-C muy cerca de CU en #Morelia, #Michoacán.
https://t.co/KFAVNHAgzO https://t.co/hwgCZFQNr9",
1768,['1603166883506577409'],1603166883506577409,"RT @GobMichoacan: Sé parte de la puesta en escena 𝑬𝒍 𝑪𝒂𝒔𝒄𝒂𝒏𝒖𝒆𝒄𝒆𝒔, en donde el dinero recaudado será a beneficio de la Cruz Roja Morelia.

📆…",
1769,['1603166838325620737'],1603166838325620737,"Si viviera en Morelia, mis hijos estudiarían en el cole de mis sobrinos. Casi diario tienen actividades bien padres.",
1770,['1603166658067136513'],1603166658067136513,"RT @Silvano_A: 🔴 #EnVivo Platica con medios de comunicación desde Morelia, Michoacán. #PorAmorAMéxico ❤️🇲🇽

https://t.co/SiWtPFGd0H",
1771,['1603166617097093120'],1603166617097093120,"Por incumplimiento ambiental, clausura Proam construcción de fraccionamiento al sur de Morelia https://t.co/J6QxOiWQ2N",
1772,['1603166571949694978'],1603166571949694978,#Morelia... https://t.co/SI4mAX0tY1,
1773,['1603166551733067776'],1603166551733067776,"Por incumplimiento ambiental, clausura Proam construcción de fraccionamiento al sur de Morelia https://t.co/ETiH4bDKjJ",
1774,['1603166403724460033'],1603166403724460033,"RT @ferLimaxxx: Martes y miercoles CDMX
Viernes y sabado Morelia
😈😈
Inf solo WhatsApp
5610910270 https://t.co/rYqDKBOiUz",
1775,['1603166027013054468'],1603166027013054468,Agregó que estas actividades han permitido que Michoacán se mantenga libre de casos de influenza aviar hasta el momento  https://t.co/4Wax8OFcwL,
1776,['1603165871798730754'],1603165871798730754,"Con la finalidad de posicionar las actividades productivas de la zona rural de Morelia, el Estado de Michoacán, durante este año, comenzó el programa ""Mi Escuela en tu Tenencia"".
INFO: https://t.co/zfBJY6tgqN",
1777,['1603165826454102020'],1603165826454102020,Agregó que estas actividades han permitido que Michoacán se mantenga libre de casos de influenza aviar hasta el momento https://t.co/DSMJm1GtNv,
1778,['1603165598070018050'],1603165598070018050,"RT @michangoonga: #Denúnciamesta 📣‼️ Así el transporte de Campo Nubes, Morelia, adrenalina, diversión y mucho más por 10 pesitos. https://t…",
1779,['1603165125732540416'],1603165125732540416,"RT @citasSAT12: Renovación de firma electrónica PF

Playas del Rosarito- 30
Los Cabos- 09 al 12 ENE
CDMX Sur- 15, 16
Izcalli- 30
Ocotlán- 2…",
1780,['1603164780558180352'],1603164780558180352,@Louisupn1 Hora q juege el morelia yo invito!!!,
1781,['1603164332661112835'],1603164332661112835,"México: Conductor de Uber se salta un alto y se pelea con oficial de tránsito en Morelia (+Video)
https://t.co/4Igw01Ibzb",
1782,['1603164043040243714'],1603164043040243714,"RT @Concanaco: Estas vacaciones nos vemos en Morelia. Viaja con nosotros y visita el santuario de la mariposa monarca, del 20 de noviembre…",
1783,['1603163676948795392'],1603163676948795392,"☞ Se identificó que no presentaron ante la Secretaría lo correspondiente al estudio de mecánica de suelos, un programa de reforestación, entre otras.

https://t.co/1Bt7KEfCHP",
1784,['1603163424069820416'],1603163424069820416,"#Política | El legislador local reconoció la buena gestión de Alfredo Ramírez Bedolla.
https://t.co/3BbP5nbREL",
1785,['1603163268868149249'],1603163268868149249,RT @michangoonga: #Morelia Se arman los guamazos en Av. Madero contra el tránsito luego de que un conductor se pasara un alto🚦🚧 https://t.c…,
1786,['1603163234315522048'],1603163234315522048,"@Keukamx @C_A_Morelia Atlante en cdmx actual campeón, cdmx cuando?",
1787,['1603163157345845250'],1603163157345845250,"☞ El alcalde resaltó que los resultados del orden y la seguridad que ya existen en Morelia, se ven reflejados tanto en la afluencia de turistas y visitantes como en los inversionistas que están interesados en apostar por la capital.

https://t.co/pl1wYlALq5",
1788,['1603163143407955969'],1603163143407955969,"Renovación de firma electrónica PF

Playas del Rosarito- 30
Los Cabos- 09 al 12 ENE
CDMX Sur- 15, 16
Izcalli- 30
Ocotlán- 25 al 27, 30, 31
Apatzingán- 05, 06, 09, 11 al 13, 16 al 18, 23, 26, 27 al 31 ENE
Morelia- 23 al 05 ENE
Monterrey- 11 al 31 ENE
Tabasco- 19 al 31 ENE",
1789,['1603163111942488065'],1603163111942488065,"Sé parte de la puesta en escena 𝑬𝒍 𝑪𝒂𝒔𝒄𝒂𝒏𝒖𝒆𝒄𝒆𝒔, en donde el dinero recaudado será a beneficio de la Cruz Roja Morelia.

📆  Sábado 17 diciembre. 
🕕  11:30 y 18:30. 
📌  Teatro Morelos.
🎟️  Venta de boletos oficinas de la Cruz Roja Morelia y En Avant Ballet School. https://t.co/1LLM1kyUaD",
1790,['1603163067524710401'],1603163067524710401,"RT @OpenMindMorelia: 💥Hoy Sabado En Open Te Esperamos Con Nuestra Fiesta De Halloween.💥
🔥Más Erótica Y Candente Que Nunca.🔥

🌟🌟Nuestros Chi…",
1791,['1603162941611614208'],1603162941611614208,"RT @QuePocaMadreMex: A GOLPES😡👊👊
Un conductor de un taxi de aplicación agredió a golpes a un elemento de tránsito en el centro de #Morelia…",
1792,['1603162925857767424'],1603162925857767424,"#Política Como en sus orígenes, el PRD regresa a las calles; ondean banderas amarillas en Salvador Escalante y Morelia ☀️
https://t.co/ZvbBJyPCVF",
1793,['1603162922213163010'],1603162922213163010,"RT @Moreliactiva: @AlfonsoMtz_Mx señaló que en la capital, ya se trabaja en un esquema a través de un modelo de justicia cívica y con la co…",
